CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment
N-Methyl-<scp>D</scp>-aspartic acid,XIC,eTargetCompound,C5H9NO4,,,ESI,5000,,0,,146.0460663,,-,1,0.359220618,60,25,,,146.0460663,115.0025851,25,100,eAbsolute,10,0.1,146.0460663,146.0447842,25,55.15711946,eAbsolute,10,0.1,146.0460663,102.054955,25,25.39540987,eAbsolute,10,0.1,146.0460663,128.0342196,25,20.18075283,eAbsolute,10,0.1,146.0460663,0,25,2.888595942,eAbsolute,10,0.1,146.0460663,126.0357368,25,1.778282426,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0025851,146.0447842,102.054955,128.0342196,0,126.0357368,,,,
N-Methyl-<scp>D</scp>-aspartic acid,XIC,eTargetCompound,C5H9NO4,,,ESI,5000,,0,,146.0460663,,-,1,0.34915862,60,20,,,146.0460663,115.0025851,20,100,eAbsolute,10,0.1,146.0460663,102.054955,20,89.88767914,eAbsolute,10,0.1,146.0460663,146.0447842,20,49.67744664,eAbsolute,10,0.1,146.0460663,128.0342196,20,10.17143204,eAbsolute,10,0.1,146.0460663,86.02365492,20,3.00852876,eAbsolute,10,0.1,146.0460663,0,20,1.165764485,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0025851,102.054955,146.0447842,128.0342196,86.02365492,0,,,,
N-Methyl-<scp>D</scp>-aspartic acid,XIC,eTargetCompound,C5H9NO4,,,ESI,5000,,0,,146.0460663,,-,1,0.353563426,60,45,,,146.0460663,102.054955,45,100,eAbsolute,10,0.1,146.0460663,115.0025851,45,27.4137391,eAbsolute,10,0.1,146.0460663,86.02365492,45,16.96055468,eAbsolute,10,0.1,146.0460663,82.04667963,45,12.20433597,eAbsolute,10,0.1,146.0460663,84.04439038,45,4.157538323,eAbsolute,10,0.1,146.0460663,128.0342196,45,3.214732388,eAbsolute,10,0.1,146.0460663,81.998909,45,1.477809065,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,102.054955,115.0025851,86.02365492,82.04667963,84.04439038,128.0342196,81.998909,,,
N-Methyl-<scp>D</scp>-aspartic acid,XIC,eTargetCompound,C5H9NO4,,,ESI,5000,,0,,146.0460663,,-,1,0.357173767,60,60,,,146.0460663,102.054955,60,100,eAbsolute,10,0.1,146.0460663,82.04612724,60,48.77537676,eAbsolute,10,0.1,146.0460663,86.02365492,60,39.11607414,eAbsolute,10,0.1,146.0460663,84.04439038,60,13.45887119,eAbsolute,10,0.1,146.0460663,100.9248517,60,11.38350552,eAbsolute,10,0.1,146.0460663,81.99817015,60,10.62992625,eAbsolute,10,0.1,146.0460663,79.96486408,60,9.575852841,eAbsolute,10,0.1,146.0460663,99.92488294,60,9.404672902,eAbsolute,10,0.1,146.0460663,101.9663244,60,8.921149365,eAbsolute,10,0.1,146.0460663,78.96537018,60,8.917490546,eAbsolute,10,0.1,102.054955,82.04612724,86.02365492,84.04439038,100.9248517,81.99817015,79.96486408,99.92488294,101.9663244,78.96537018
1-Methyladenosine,XIC,eTargetCompound,C11H15N5O4,,,ESI,5000,,0,,280.1053467,,-,1,0.336296429,60,25,,,280.1053467,0,25,100,eAbsolute,10,0.1,280.1053467,259.8627667,25,5.119077603,eAbsolute,10,0.1,280.1053467,260.8587689,25,3.958317176,eAbsolute,10,0.1,280.1053467,280.865025,25,2.5933153,eAbsolute,10,0.1,280.1053467,279.8690838,25,2.421961611,eAbsolute,10,0.1,280.1053467,280.0014385,25,1.734216145,eAbsolute,10,0.1,280.1053467,261.8587994,25,1.374471956,eAbsolute,10,0.1,280.1053467,219.9749645,25,1.278578305,eAbsolute,10,0.1,,,,,,,,,,,,,,,0,259.8627667,260.8587689,280.865025,279.8690838,280.0014385,261.8587994,219.9749645,,
1-Methyladenosine,XIC,eTargetCompound,C11H15N5O4,,,ESI,5000,,0,,280.1053467,,-,1,0.306980441,60,15,,,280.1053467,0,15,100,eAbsolute,10,0.1,280.1053467,280.0008515,15,2.959805024,eAbsolute,10,0.1,280.1053467,279.8694441,15,2.429027136,eAbsolute,10,0.1,280.1053467,280.8652609,15,2.295697444,eAbsolute,10,0.1,280.1053467,280.0206267,15,1.761271408,eAbsolute,10,0.1,280.1053467,280.1040304,15,1.093028793,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280.0008515,279.8694441,280.8652609,280.0206267,280.1040304,,,,
1-Methyladenosine,XIC,eTargetCompound,C11H15N5O4,,,ESI,5000,,0,,280.1053467,,-,1,0.302574951,60,20,,,280.1053467,148.0631144,20,100,eAbsolute,10,0.1,280.1053467,280.0024503,20,9.51495586,eAbsolute,10,0.1,280.1053467,279.8703387,20,5.181234374,eAbsolute,10,0.1,280.1053467,280.8667862,20,3.368811636,eAbsolute,10,0.1,280.1053467,280.0217508,20,2.976551273,eAbsolute,10,0.1,280.1053467,153.9239525,20,1.719208524,eAbsolute,10,0.1,280.1053467,240.0087999,20,1.589212037,eAbsolute,10,0.1,280.1053467,259.8642066,20,1.442021844,eAbsolute,10,0.1,280.1053467,280.1055339,20,1.294705951,eAbsolute,10,0.1,280.1053467,281.0036301,20,1.123300165,eAbsolute,10,0.1,148.0631144,280.0024503,279.8703387,280.8667862,280.0217508,153.9239525,240.0087999,259.8642066,280.1055339,281.0036301
1-Methyladenosine,XIC,eTargetCompound,C11H15N5O4,,,ESI,5000,,0,,280.1055908,,-,1,0.623877862,60,30,,,280.1055908,148.0631144,30,100,eAbsolute,10,0.1,280.1055908,279.9971003,30,16.56737366,eAbsolute,10,0.1,280.1055908,233.9935837,30,13.95288508,eAbsolute,10,0.1,280.1055908,116.9282761,30,12.68442976,eAbsolute,10,0.1,280.1055908,259.8592524,30,10.86332054,eAbsolute,10,0.1,280.1055908,117.9283935,30,7.8028001,eAbsolute,10,0.1,280.1055908,260.8557429,30,6.200379393,eAbsolute,10,0.1,280.1055908,279.8655085,30,5.853231812,eAbsolute,10,0.1,280.1055908,259.990478,30,5.850593409,eAbsolute,10,0.1,280.1055908,220.0015768,30,5.543869029,eAbsolute,10,0.1,148.0631144,279.9971003,233.9935837,116.9282761,259.8592524,117.9283935,260.8557429,279.8655085,259.990478,220.0015768
1-Methyladenosine,XIC,eTargetCompound,C11H15N5O4,,,ESI,5000,,0,,280.1053467,,-,1,0.310071515,60,60,,,280.1053467,148.0631144,60,100,eAbsolute,10,0.1,280.1053467,107.0365654,60,82.54167422,eAbsolute,10,0.1,280.1053467,133.0396394,60,24.43113695,eAbsolute,10,0.1,280.1053467,106.0287403,60,9.802356342,eAbsolute,10,0.1,280.1053467,0,60,9.28237943,eAbsolute,10,0.1,280.1053467,132.0318143,60,6.479060817,eAbsolute,10,0.1,280.1053467,116.9287935,60,4.702855911,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,148.0631144,107.0365654,133.0396394,106.0287403,0,132.0318143,116.9287935,,,
Gly-Leu,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,187.1092072,,-,1,0.928959001,60,30,,,187.1092072,130.0862552,30,100,eAbsolute,10,0.1,187.1092072,143.1178897,30,41.86056531,eAbsolute,10,0.1,187.1092072,0,30,10.02065554,eAbsolute,10,0.1,187.1092072,167.0114981,30,0.724568417,eAbsolute,10,0.1,187.1092072,169.0972262,30,0.698599848,eAbsolute,10,0.1,187.1092072,114.0913243,30,0.689361755,eAbsolute,10,0.1,187.1092072,158.9864472,30,0.685491346,eAbsolute,10,0.1,187.1092072,125.096092,30,0.624653684,eAbsolute,10,0.1,187.1092072,166.9916071,30,0.522034694,eAbsolute,10,0.1,187.1092072,123.0052623,30,0.471664944,eAbsolute,10,0.1,130.0862552,143.1178897,0,167.0114981,169.0972262,114.0913243,158.9864472,125.096092,166.9916071,123.0052623
Gly-Leu,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,187.1092072,,-,1,0.871121261,60,20,,,187.1092072,187.1077189,20,100,eAbsolute,10,0.1,187.1092072,130.0862552,20,77.4293235,eAbsolute,10,0.1,187.1092072,143.1178897,20,57.09078487,eAbsolute,10,0.1,187.1092072,114.0913406,20,1.2168259,eAbsolute,10,0.1,187.1092072,141.1024044,20,0.708996535,eAbsolute,10,0.1,187.1092072,143.1230326,20,0.602171358,eAbsolute,10,0.1,187.1092072,169.097307,20,0.533398078,eAbsolute,10,0.1,187.1092072,166.9915382,20,0.487221892,eAbsolute,10,0.1,187.1092072,186.9980294,20,0.453891127,eAbsolute,10,0.1,187.1092072,186.9815128,20,0.427099854,eAbsolute,10,0.1,187.1077189,130.0862552,143.1178897,114.0913406,141.1024044,143.1230326,169.097307,166.9915382,186.9980294,186.9815128
Gly-Leu,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,187.1092072,,-,1,0.875527375,60,30,,,187.1092072,130.0862552,30,100,eAbsolute,10,0.1,187.1092072,143.1178897,30,58.87480397,eAbsolute,10,0.1,187.1092072,187.1077189,30,15.79034631,eAbsolute,10,0.1,187.1092072,141.1022396,30,2.862172088,eAbsolute,10,0.1,187.1092072,114.0913406,30,2.223155153,eAbsolute,10,0.1,187.1092072,92.99519313,30,0.88989524,eAbsolute,10,0.1,187.1092072,116.9946318,30,0.82484765,eAbsolute,10,0.1,187.1092072,82.06603042,30,0.782259673,eAbsolute,10,0.1,187.1092072,166.9915339,30,0.541485106,eAbsolute,10,0.1,187.1092072,143.1232271,30,0.523844096,eAbsolute,10,0.1,130.0862552,143.1178897,187.1077189,141.1022396,114.0913406,92.99519313,116.9946318,82.06603042,166.9915339,143.1232271
Gly-Leu,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,187.1092072,,-,1,0.879409085,60,60,,,187.1092072,130.0862552,60,100,eAbsolute,10,0.1,187.1092072,82.06512584,60,18.00616695,eAbsolute,10,0.1,187.1092072,92.99710583,60,15.92811201,eAbsolute,10,0.1,187.1092072,116.9971058,60,13.56049993,eAbsolute,10,0.1,187.1092072,83.02398929,60,11.19466079,eAbsolute,10,0.1,187.1092072,78.99868282,60,5.654593128,eAbsolute,10,0.1,187.1092072,84.0807759,60,4.11074989,eAbsolute,10,0.1,187.1092072,143.1177899,60,3.055179366,eAbsolute,10,0.1,187.1092072,82.99274757,60,3.025766142,eAbsolute,10,0.1,187.1092072,99.00656241,60,2.704206074,eAbsolute,10,0.1,130.0862552,82.06512584,92.99710583,116.9971058,83.02398929,78.99868282,84.0807759,143.1177899,82.99274757,99.00656241
Penicillamine,XIC,eTargetCompound,C5H11NO2S,,,ESI,5000,,0,,148.0440063,,-,1,0.650866993,60,25,,,148.0440063,103.936895,25,100,eAbsolute,10,0.1,148.0440063,103.9564415,25,43.70191774,eAbsolute,10,0.1,148.0440063,148.0526533,25,32.16853542,eAbsolute,10,0.1,148.0440063,120.0273025,25,23.1660464,eAbsolute,10,0.1,148.0440063,128.0164611,25,22.03761576,eAbsolute,10,0.1,148.0440063,121.0414772,25,16.76573689,eAbsolute,10,0.1,148.0440063,148.0228685,25,14.10140682,eAbsolute,10,0.1,148.0440063,148.0164849,25,6.862748714,eAbsolute,10,0.1,148.0440063,106.0410443,25,4.623089258,eAbsolute,10,0.1,148.0440063,148.0638967,25,4.352829035,eAbsolute,10,0.1,103.936895,103.9564415,148.0526533,120.0273025,128.0164611,121.0414772,148.0228685,148.0164849,106.0410443,148.0638967
Penicillamine,XIC,eTargetCompound,C5H11NO2S,,,ESI,5000,,0,,148.0440063,,-,1,0.621805051,60,15,,,148.0440063,148.0426758,15,100,eAbsolute,10,0.1,148.0440063,103.9368591,15,16.54717326,eAbsolute,10,0.1,148.0440063,103.9564206,15,14.67537213,eAbsolute,10,0.1,148.0440063,148.0205662,15,8.483077756,eAbsolute,10,0.1,148.0440063,148.0501984,15,7.812581874,eAbsolute,10,0.1,148.0440063,147.9898965,15,6.349609647,eAbsolute,10,0.1,148.0440063,118.9236496,15,3.186101599,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,148.0426758,103.9368591,103.9564206,148.0205662,148.0501984,147.9898965,118.9236496,,,
Penicillamine,XIC,eTargetCompound,C5H11NO2S,,,ESI,5000,,0,,148.0440063,,-,1,0.617399064,60,20,,,148.0440063,148.0426758,20,100,eAbsolute,10,0.1,148.0440063,103.9550763,20,64.27600421,eAbsolute,10,0.1,148.0440063,103.9355908,20,57.19704773,eAbsolute,10,0.1,148.0440063,148.0503951,20,24.57294947,eAbsolute,10,0.1,148.0440063,147.9898495,20,21.74060915,eAbsolute,10,0.1,148.0440063,148.0204991,20,20.74402574,eAbsolute,10,0.1,148.0440063,99.92442824,20,20.23218622,eAbsolute,10,0.1,148.0440063,118.9215914,20,18.07025852,eAbsolute,10,0.1,148.0440063,83.9305699,20,17.045563,eAbsolute,10,0.1,148.0440063,120.0239517,20,16.11485068,eAbsolute,10,0.1,148.0426758,103.9550763,103.9355908,148.0503951,147.9898495,148.0204991,99.92442824,118.9215914,83.9305699,120.0239517
Penicillamine,XIC,eTargetCompound,C5H11NO2S,,,ESI,5000,,0,,148.0439758,,-,1,0.669403182,60,45,,,148.0439758,83.93061765,45,100,eAbsolute,10,0.1,148.0439758,99.92547549,45,59.26678959,eAbsolute,10,0.1,148.0439758,103.9563719,45,10.23668173,eAbsolute,10,0.1,148.0439758,103.9372377,45,9.312682028,eAbsolute,10,0.1,148.0439758,83.92820068,45,7.210289192,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.93061765,99.92547549,103.9563719,103.9372377,83.92820068,,,,,
Penicillamine,XIC,eTargetCompound,C5H11NO2S,,,ESI,5000,,0,,148.0440063,,-,1,0.625387179,60,60,,,148.0440063,83.93059133,60,100,eAbsolute,10,0.1,148.0440063,99.9254656,60,62.62831795,eAbsolute,10,0.1,148.0440063,79.95719187,60,8.144893414,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.93059133,99.9254656,79.95719187,,,,,,,
81439,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,130.0511627,,-,1,0.368801767,60,25,,,130.0511627,130.0498696,25,100,eAbsolute,10,0.1,130.0511627,112.039305,25,12.42749278,eAbsolute,10,0.1,130.0511627,84.04439038,25,7.652852205,eAbsolute,10,0.1,130.0511627,0,25,2.529580518,eAbsolute,10,0.1,130.0511627,68.04947578,25,2.490931645,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0498696,112.039305,84.04439038,0,68.04947578,,,,,
81439,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,130.0510406,,-,1,0.432866935,60,30,,,130.0510406,112.039305,30,100,eAbsolute,10,0.1,130.0510406,84.04481845,30,57.49698091,eAbsolute,10,0.1,130.0510406,68.05016516,30,22.77427779,eAbsolute,10,0.1,130.0510406,61.98804179,30,21.13181489,eAbsolute,10,0.1,130.0510406,66.03456207,30,19.70060213,eAbsolute,10,0.1,130.0510406,71.01341221,30,12.17311464,eAbsolute,10,0.1,130.0510406,73.02901647,30,7.548532603,eAbsolute,10,0.1,130.0510406,88.03964758,30,3.248327252,eAbsolute,10,0.1,130.0510406,82.02913687,30,2.68298162,eAbsolute,10,0.1,130.0510406,57.03432245,30,1.518435742,eAbsolute,10,0.1,112.039305,84.04481845,68.05016516,61.98804179,66.03456207,71.01341221,73.02901647,88.03964758,82.02913687,57.03432245
81439,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,130.0511627,,-,1,0.311896028,60,20,,,130.0511627,130.0498696,20,100,eAbsolute,10,0.1,130.0511627,112.039305,20,4.818844078,eAbsolute,10,0.1,130.0511627,84.04439038,20,3.592239977,eAbsolute,10,0.1,130.0511627,0,20,0.782550128,eAbsolute,10,0.1,130.0511627,128.0342196,20,0.641757732,eAbsolute,10,0.1,130.0511627,99.00766048,20,0.158293981,eAbsolute,10,0.1,130.0511627,86.02365393,20,0.101108219,eAbsolute,10,0.1,130.0511627,88.03925446,20,0.066980433,eAbsolute,10,0.1,130.0511627,86.05999497,20,0.05965671,eAbsolute,10,0.1,130.0511627,83.01277384,20,0.040808763,eAbsolute,10,0.1,130.0498696,112.039305,84.04439038,0,128.0342196,99.00766048,86.02365393,88.03925446,86.05999497,83.01277384
81439,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,130.0511627,,-,1,0.31630241,60,60,,,130.0511627,0,60,100,eAbsolute,10,0.1,130.0511627,84.04439038,60,68.05484928,eAbsolute,10,0.1,130.0511627,130.0498696,60,27.75929809,eAbsolute,10,0.1,130.0511627,112.039305,60,18.41203174,eAbsolute,10,0.1,130.0511627,86.02365492,60,4.817410281,eAbsolute,10,0.1,130.0511627,128.0342196,60,3.290462966,eAbsolute,10,0.1,130.0511627,83.0128937,60,1.536634896,eAbsolute,10,0.1,130.0511627,88.00558686,60,1.488732933,eAbsolute,10,0.1,130.0511627,89.01334861,60,1.275553739,eAbsolute,10,0.1,130.0511627,99.00780076,60,0.898326851,eAbsolute,10,0.1,0,84.04439038,130.0498696,112.039305,86.02365492,128.0342196,83.0128937,88.00558686,89.01334861,99.00780076
L-Alanyl-L-glutamine,XIC,eTargetCompound,C8H15N3O4,,,ESI,5000,,0,,216.09935,,-,1,0.428237286,60,25,,,216.09935,198.0873178,25,100,eAbsolute,10,0.1,216.09935,216.0978824,25,54.36455687,eAbsolute,10,0.1,216.09935,180.0767531,25,6.39759274,eAbsolute,10,0.1,216.09935,154.0974886,25,6.060771241,eAbsolute,10,0.1,216.09935,216.8527637,25,5.169229726,eAbsolute,10,0.1,216.09935,172.1080532,25,4.501193921,eAbsolute,10,0.1,216.09935,199.0713333,25,3.739962775,eAbsolute,10,0.1,216.09935,0,25,3.530651435,eAbsolute,10,0.1,216.09935,145.0607687,25,1.568575856,eAbsolute,10,0.1,,,,,,,,198.0873178,216.0978824,180.0767531,154.0974886,216.8527637,172.1080532,199.0713333,0,145.0607687,
L-Alanyl-L-glutamine,XIC,eTargetCompound,C8H15N3O4,,,ESI,5000,,0,,216.0993347,,-,1,0.364442438,60,30,,,216.0993347,198.0873178,30,100,eAbsolute,10,0.1,216.0993347,180.0767531,30,10.60288094,eAbsolute,10,0.1,216.0993347,154.0974886,30,10.34007051,eAbsolute,10,0.1,216.0993347,0,30,6.113640616,eAbsolute,10,0.1,216.0993347,172.1080532,30,5.51235499,eAbsolute,10,0.1,216.0993347,199.0713333,30,3.831676866,eAbsolute,10,0.1,216.0993347,145.0607687,30,2.068559319,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,198.0873178,180.0767531,154.0974886,0,172.1080532,199.0713333,145.0607687,,,
L-Alanyl-L-glutamine,XIC,eTargetCompound,C8H15N3O4,,,ESI,5000,,0,,216.0993347,,-,1,0.315658417,60,20,,,216.0993347,216.0978824,20,100,eAbsolute,10,0.1,216.0993347,198.0873178,20,79.10304744,eAbsolute,10,0.1,216.0993347,154.0974886,20,57.12523057,eAbsolute,10,0.1,216.0993347,127.050204,20,19.30359081,eAbsolute,10,0.1,216.0993347,0,20,14.38851091,eAbsolute,10,0.1,216.0993347,172.1080532,20,13.81451194,eAbsolute,10,0.1,216.0993347,180.0767531,20,9.217749248,eAbsolute,10,0.1,216.0993347,145.0607687,20,7.530947809,eAbsolute,10,0.1,216.0993347,199.0713333,20,3.179910707,eAbsolute,10,0.1,216.0993347,128.0342196,20,2.903391826,eAbsolute,10,0.1,216.0978824,198.0873178,154.0974886,127.050204,0,172.1080532,180.0767531,145.0607687,199.0713333,128.0342196
L-Alanyl-L-glutamine,XIC,eTargetCompound,C8H15N3O4,,,ESI,5000,,0,,216.0993347,,-,1,0.320074187,60,30,,,216.0993347,154.0974886,30,100,eAbsolute,10,0.1,216.0993347,87.05528941,30,76.89025371,eAbsolute,10,0.1,216.0993347,127.050204,30,38.0330382,eAbsolute,10,0.1,216.0993347,198.0873178,30,29.31260986,eAbsolute,10,0.1,216.0993347,216.0978824,30,12.09396503,eAbsolute,10,0.1,216.0993347,180.0767531,30,11.28707143,eAbsolute,10,0.1,216.0993347,145.0607687,30,10.07464256,eAbsolute,10,0.1,216.0993347,172.1080532,30,5.652978755,eAbsolute,10,0.1,216.0993347,88.03930498,30,4.872030044,eAbsolute,10,0.1,216.0993347,113.0709395,30,4.836014118,eAbsolute,10,0.1,154.0974886,87.05528941,127.050204,198.0873178,216.0978824,180.0767531,145.0607687,172.1080532,88.03930498,113.0709395
L-Alanyl-L-glutamine,XIC,eTargetCompound,C8H15N3O4,,,ESI,5000,,0,,216.0993347,,-,1,0.323501193,60,60,,,216.0993347,87.05528941,60,100,eAbsolute,10,0.1,216.0993347,83.06037481,60,3.664207621,eAbsolute,10,0.1,216.0993347,88.03922816,60,3.333889303,eAbsolute,10,0.1,216.0993347,127.0502673,60,3.064728162,eAbsolute,10,0.1,216.0993347,84.04441391,60,3.005352516,eAbsolute,10,0.1,216.0993347,116.9274827,60,2.453905072,eAbsolute,10,0.1,216.0993347,82.02962412,60,2.309871189,eAbsolute,10,0.1,216.0993347,109.03972,60,2.230822726,eAbsolute,10,0.1,216.0993347,99.92471423,60,2.217773296,eAbsolute,10,0.1,216.0993347,154.0975829,60,1.605716307,eAbsolute,10,0.1,87.05528941,83.06037481,88.03922816,127.0502673,84.04441391,116.9274827,82.02962412,109.03972,99.92471423,154.0975829
DL-β-Hydroxybutyric acid,XIC,eTargetCompound,CH3CH(OH)CH2COOH,,,ESI,5000,,0,,103.0390549,,-,1,3.64,60,50,,,103.0390549,59.01264572,50,100,eAbsolute,10,0.1,103.0390549,103.0388794,50,14.04468704,eAbsolute,10,0.1,103.0390549,57.03337479,50,2.631825216,eAbsolute,10,0.1,103.0390549,98.00346375,50,0.57961752,eAbsolute,10,0.1,103.0390549,85.02840424,50,0.575889286,eAbsolute,10,0.1,103.0390549,58.39206696,50,0.546113664,eAbsolute,10,0.1,103.0390549,113.9815826,50,0.51651264,eAbsolute,10,0.1,103.0390549,65.94268036,50,0.504621443,eAbsolute,10,0.1,103.0390549,66.20241547,50,0.491220109,eAbsolute,10,0.1,103.0390549,61.77030945,50,0.486588916,eAbsolute,10,0.1,59.01264572,103.0388794,57.03337479,98.00346375,85.02840424,58.39206696,113.9815826,65.94268036,66.20241547,61.77030945
Oleic acid,XIC,eTargetCompound,C18H34O2,,,ESI,5000,,0,,281.2476196,,-,1,3.239180957,60,40,,,281.2476196,281.2468872,40,100,eAbsolute,10,0.1,281.2476196,281.0035706,40,63.07105722,eAbsolute,10,0.1,281.2476196,128.995224,40,51.97788763,eAbsolute,10,0.1,281.2476196,197.0021362,40,42.44609593,eAbsolute,10,0.1,281.2476196,176.9963074,40,38.14454286,eAbsolute,10,0.1,281.2476196,116.9953156,40,33.36201446,eAbsolute,10,0.1,281.2476196,92.99532318,40,32.90993232,eAbsolute,10,0.1,281.2476196,260.9778137,40,24.61842099,eAbsolute,10,0.1,281.2476196,280.9841614,40,24.33004728,eAbsolute,10,0.1,281.2476196,68.99534607,40,24.0125014,eAbsolute,10,0.1,281.2468872,281.0035706,128.995224,197.0021362,176.9963074,116.9953156,92.99532318,260.9778137,280.9841614,68.99534607
Petroselinic acid,XIC,eTargetCompound, C18H34O2,,,ESI,5000,,0,,281.247467,,-,1,3.241175858,60,40,,,281.247467,281.2468567,40,100,eAbsolute,10,0.1,281.247467,281.0037537,40,15.41237763,eAbsolute,10,0.1,281.247467,281.1409912,40,13.70140134,eAbsolute,10,0.1,281.247467,96.95964813,40,13.10843741,eAbsolute,10,0.1,281.247467,128.9954071,40,8.953487276,eAbsolute,10,0.1,281.247467,176.9961548,40,8.749910791,eAbsolute,10,0.1,281.247467,197.0022278,40,7.96324459,eAbsolute,10,0.1,281.247467,280.9836731,40,7.13399733,eAbsolute,10,0.1,281.247467,240.9901123,40,5.444732498,eAbsolute,10,0.1,281.247467,156.9900055,40,5.072745129,eAbsolute,10,0.1,281.2468567,281.0037537,281.1409912,96.95964813,128.9954071,176.9961548,197.0022278,280.9836731,240.9901123,156.9900055
Linolenic acid,XIC,eTargetCompound, C18H30O2,,,ESI,5000,,0,,277.2163696,,-,1,3.048963151,60,40,,,277.2163696,192.9884644,40,100,eAbsolute,10,0.1,277.2163696,277.1826477,40,55.32990674,eAbsolute,10,0.1,277.2163696,79.95697021,40,54.80238254,eAbsolute,10,0.1,277.2163696,277.2158508,40,54.03969194,eAbsolute,10,0.1,277.2163696,134.8942566,40,16.83014979,eAbsolute,10,0.1,277.2163696,205.1587677,40,15.66901443,eAbsolute,10,0.1,277.2163696,146.8473816,40,12.75522228,eAbsolute,10,0.1,277.2163696,216.9898071,40,12.37674671,eAbsolute,10,0.1,277.2163696,212.9954224,40,12.16838133,eAbsolute,10,0.1,277.2163696,68.99539185,40,11.60465425,eAbsolute,10,0.1,192.9884644,277.1826477,79.95697021,277.2158508,134.8942566,205.1587677,146.8473816,216.9898071,212.9954224,68.99539185
chenodeoxycholic acid,XIC,eTargetCompound,C24H40O4,,,ESI,5000,,0,,391.2842712,,-,1,1.99985214,60,40,,,391.2842712,391.2832642,40,100,eAbsolute,10,0.1,391.2842712,373.2727661,40,0.64255067,eAbsolute,10,0.1,391.2842712,266.9856567,40,0.340568738,eAbsolute,10,0.1,391.2842712,286.991272,40,0.219312187,eAbsolute,10,0.1,391.2842712,247.0174255,40,0.195797773,eAbsolute,10,0.1,391.2842712,216.9886169,40,0.191009003,eAbsolute,10,0.1,391.2842712,128.9957581,40,0.163570562,eAbsolute,10,0.1,391.2842712,227.0116425,40,0.159225222,eAbsolute,10,0.1,391.2842712,330.9803772,40,0.155142755,eAbsolute,10,0.1,391.2842712,116.9952621,40,0.142148658,eAbsolute,10,0.1,391.2832642,373.2727661,266.9856567,286.991272,247.0174255,216.9886169,128.9957581,227.0116425,330.9803772,116.9952621
